machine_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,temp_diff_k,mechanical_power_w,type_H,type_L,type_M,machine_failure
8834,297.4,308.8,1529,41.3,165,11.400000000000034,6612.8116803697385,False,True,False,0
8835,297.4,308.8,1473,46.2,167,11.400000000000034,7126.451607256159,False,True,False,0
8836,297.4,308.8,1324,53.5,169,11.400000000000034,7417.71913414598,True,False,False,0
8837,297.4,308.9,1708,28.8,174,11.5,5151.206642238112,False,True,False,0
8838,297.5,309.1,1540,38.5,176,11.600000000000023,6208.8342810446275,False,False,True,0
8839,297.5,309.0,1320,54.7,179,11.5,7561.185198659914,False,True,False,0
8840,297.4,308.9,1376,39.0,181,11.5,5619.680938741421,False,False,True,0
8841,297.3,308.7,1542,37.0,184,11.399999999999977,5974.680908597068,False,False,True,0
8842,297.3,308.7,1506,39.3,187,11.399999999999977,6197.922482561158,False,True,False,0
8843,297.3,308.7,1492,43.6,189,11.399999999999977,6812.145734240012,False,True,False,0
8844,297.3,308.8,1564,38.0,191,11.5,6223.704486271619,True,False,False,0
8845,297.4,308.9,1645,30.8,196,11.5,5305.731112892681,True,False,False,0
8846,297.4,308.9,1348,59.1,201,11.5,8342.687787166911,False,False,True,0
8847,297.4,308.8,1325,62.4,204,11.400000000000034,8658.22935329347,False,False,True,1
8848,297.5,308.9,1443,43.5,0,11.399999999999977,6573.3113887386035,False,True,False,0
8849,297.5,308.9,1436,44.8,2,11.399999999999977,6736.915062162047,False,False,True,0
8850,297.5,308.9,1596,30.7,5,11.399999999999977,5130.974785548993,False,True,False,0
8851,297.6,309.0,1491,43.2,7,11.399999999999977,6745.12509096343,False,True,False,0
8852,297.7,308.9,1573,35.1,9,11.199999999999989,5781.818535593191,False,False,True,0
8853,297.7,308.9,1575,39.9,12,11.199999999999989,6580.851211107219,False,True,False,0
8854,297.7,308.9,1458,41.1,14,11.199999999999989,6275.205661839468,False,True,False,0
8855,297.7,309.0,1433,41.8,16,11.300000000000011,6272.650499814547,False,False,True,0
8856,297.7,308.9,1662,28.1,19,11.199999999999989,4890.642947549375,False,True,False,0
8857,297.7,308.9,1327,63.7,21,11.199999999999989,8851.950428289329,False,False,True,0
8858,297.7,308.9,1742,26.3,24,11.199999999999989,4797.693692905164,False,True,False,0
8859,297.8,308.9,1506,33.5,26,11.099999999999966,5283.2163655419545,False,True,False,0
8860,297.9,309.1,1457,44.4,28,11.200000000000045,6774.404734494886,False,True,False,0
8861,297.9,309.1,1488,37.3,30,11.200000000000045,5812.197736553404,False,False,True,0
8862,297.9,309.1,1619,34.7,33,11.200000000000045,5883.082538793902,False,True,False,0
8863,298.0,309.2,1558,41.7,35,11.199999999999989,6803.4958824671285,False,False,True,0
8864,298.0,309.2,1731,28.7,38,11.199999999999989,5202.446018418161,False,True,False,0
8865,298.0,309.1,1574,34.8,40,11.100000000000023,5736.0455306303875,False,False,True,0
8866,297.9,309.0,1290,49.8,43,11.100000000000023,6727.406508397182,False,True,False,0
8867,297.9,308.9,1416,39.6,45,11.0,5872.013660677753,True,False,False,0
8868,297.9,308.9,1566,41.9,50,11.0,6871.228620078523,False,True,False,0
8869,297.9,309.0,1456,46.5,52,11.100000000000023,7089.946300621445,False,True,False,0
8870,297.9,309.0,1528,37.5,54,11.100000000000023,6000.441968356505,False,True,False,0
8871,297.9,309.1,1338,49.6,56,11.200000000000045,6949.705604565197,False,False,True,0
8872,297.9,309.1,1558,39.2,59,11.200000000000045,6395.612436276053,False,False,True,0
8873,297.9,309.1,1614,38.1,62,11.200000000000045,6439.573789475286,False,False,True,0
8874,298.0,309.1,1557,36.4,65,11.100000000000023,5934.971177455693,True,False,False,0
8875,298.1,309.3,1443,45.3,70,11.199999999999989,6845.310480686407,False,True,False,0
8876,298.1,309.3,1332,51.0,72,11.199999999999989,7113.822404788727,True,False,False,0
8877,298.1,309.3,1752,25.2,77,11.199999999999989,4623.419076435027,False,False,True,0
8878,298.1,309.2,1460,45.8,80,11.099999999999966,7002.400585341409,False,False,True,0
8879,298.1,309.2,1802,26.9,83,11.099999999999966,5076.164465719363,False,True,False,0
8880,298.0,309.2,1527,39.5,85,11.199999999999989,6316.329109674958,False,True,False,0
8881,298.0,309.2,1458,39.8,87,11.199999999999989,6076.7198379856645,False,True,False,0
8882,298.0,309.2,1520,37.9,89,11.199999999999989,6032.69565293336,True,False,False,0
8883,298.0,309.2,1378,49.7,94,11.199999999999989,7171.899980978091,False,True,False,0
8884,297.9,309.2,1529,38.1,96,11.300000000000011,6100.438862520268,False,False,True,0
8885,298.0,309.2,1527,32.4,99,11.199999999999989,5180.988940594142,False,True,False,0
8886,298.0,309.2,1438,42.9,101,11.199999999999989,6460.182637282835,False,False,True,0
8887,297.9,309.0,1583,36.7,104,11.100000000000023,6083.809365407266,False,True,False,0
8888,297.8,308.9,1530,37.6,106,11.099999999999966,6024.318072523787,False,True,False,0
8889,297.7,308.9,1530,39.1,108,11.199999999999989,6264.649910523406,False,False,True,0
8890,297.7,308.8,2089,19.1,111,11.100000000000023,4178.307757298913,False,False,True,0
8891,297.7,308.8,1616,34.2,114,11.100000000000023,5787.567650149261,False,True,False,0
8892,297.7,308.9,1681,28.3,116,11.199999999999989,4981.7596064789905,False,False,True,0
8893,297.6,308.8,1475,43.0,119,11.199999999999989,6641.85046846442,False,True,False,0
8894,297.5,308.7,1371,46.5,121,11.199999999999989,6676.04146851099,False,True,False,0
8895,297.5,308.7,1546,38.0,123,11.199999999999989,6152.076173769772,False,False,True,0
8896,297.4,308.6,1461,40.1,126,11.200000000000045,6135.122045415899,True,False,False,0
8897,297.4,308.7,1638,31.9,131,11.300000000000011,5471.837588463486,False,True,False,0
8898,297.3,308.7,1577,35.6,133,11.399999999999977,5879.092716123843,False,False,True,0
8899,297.4,308.6,1532,38.7,136,11.200000000000045,6208.666729436436,False,True,False,0
8900,297.3,308.5,1710,27.7,138,11.199999999999989,4960.260640752924,False,False,True,0
8901,297.3,308.6,1584,29.4,141,11.300000000000011,4876.757108020507,False,False,True,0
8902,297.3,308.6,1446,50.1,144,11.300000000000011,7586.380771741705,False,True,False,0
8903,297.4,308.7,1522,46.3,146,11.300000000000011,7379.454535625256,True,False,False,0
8904,297.4,308.7,1382,49.9,151,11.300000000000011,7221.662808610953,False,False,True,0
8905,297.4,308.7,1584,38.2,154,11.300000000000011,6336.466718584469,False,True,False,0
8906,297.3,308.6,1385,55.2,156,11.300000000000011,8006.034718408228,False,True,False,0
8907,297.3,308.7,1592,34.4,158,11.399999999999977,5734.956445177143,False,True,False,0
8908,297.2,308.6,1404,43.7,160,11.400000000000034,6425.059631415701,False,False,True,0
8909,297.2,308.5,1518,44.3,163,11.300000000000011,7042.131260433807,False,True,False,0
8910,297.1,308.4,1529,40.4,165,11.299999999999955,6468.706825349575,False,True,False,0
8911,297.1,308.4,1550,37.0,167,11.299999999999955,6005.677956112488,False,True,False,0
8912,297.1,308.3,1773,23.8,169,11.199999999999989,4418.9013946863315,False,True,False,0
8913,297.2,308.5,1446,43.7,171,11.300000000000011,6617.262269962325,False,True,False,0
8914,297.2,308.5,1487,46.9,173,11.300000000000011,7303.1871379716085,False,False,True,0
8915,297.3,308.5,1524,49.3,176,11.199999999999989,7867.930305356421,False,False,True,0
8916,297.1,308.3,1403,54.1,179,11.199999999999989,7948.4702690189515,False,True,False,0
8917,297.1,308.2,2267,15.7,181,11.099999999999966,3727.1750522434186,False,True,False,0
8918,297.1,308.2,1529,37.9,183,11.099999999999966,6068.415561404676,False,False,True,0
8919,297.1,308.2,1402,51.2,186,11.099999999999966,7517.035349901466,False,True,False,0
8920,297.2,308.3,1693,28.0,188,11.100000000000023,4964.135271692351,False,True,False,0
8921,297.1,308.3,1496,45.8,190,11.199999999999989,7175.0625175827045,False,True,False,0
8922,297.1,308.1,1633,33.3,192,11.0,5694.545091676466,False,True,False,0
8923,297.1,308.2,1399,42.6,194,11.099999999999966,6241.025133768411,False,True,False,0
8924,297.0,308.1,1363,45.3,196,11.100000000000023,6465.80608813276,False,False,True,0
8925,297.1,308.2,1527,42.2,199,11.099999999999966,6748.078188057803,True,False,False,0
8926,297.2,308.2,1405,42.5,204,11.0,6253.078377582684,False,False,True,0
8927,297.3,308.3,1459,59.6,207,11.0,9106.052914087184,False,False,True,1
8928,297.4,308.4,1789,25.0,210,11.0,4683.5910477267835,False,False,True,0
8929,297.4,308.4,1531,41.5,213,11.0,6653.526721160263,False,True,False,0
8930,297.4,308.4,1620,35.8,215,11.0,6073.326917919787,False,False,True,0
8931,297.4,308.4,1571,39.4,0,11.0,6481.880570543628,False,True,False,0
8932,297.4,308.4,1434,39.9,2,11.0,5991.708340779524,False,True,False,0
8933,297.4,308.4,1474,43.6,4,11.0,6729.9616704221025,False,True,False,0
8934,297.3,308.3,1544,41.7,6,11.0,6742.360489428271,False,False,True,0
8935,297.3,308.2,1601,35.7,9,10.899999999999977,5985.330907692738,False,True,False,0
8936,297.4,308.3,1801,26.9,11,10.900000000000034,5073.347504306644,False,True,False,0
8937,297.4,308.3,1465,42.0,13,10.900000000000034,6443.406532512666,False,True,False,0
8938,297.4,308.4,1340,52.6,15,11.0,7381.067219854099,False,False,True,0
8939,297.4,308.4,1517,41.0,18,11.0,6513.254609177478,False,False,True,0
8940,297.3,308.4,1434,44.8,21,11.099999999999966,6727.532172103326,False,False,True,0
8941,297.3,308.3,1935,19.3,24,11.0,3910.811614821254,True,False,False,0
8942,297.3,308.3,1595,32.2,29,11.0,5378.301903190607,False,False,True,0
8943,297.3,308.3,2188,17.0,32,11.0,3895.1560114308645,False,True,False,0
8944,297.3,308.4,1449,44.4,34,11.099999999999966,6737.208277476383,False,False,True,0
8945,297.3,308.3,1471,38.2,37,11.0,5884.433423634946,False,True,False,0
8946,297.4,308.2,1639,33.8,39,10.800000000000011,5801.285938069936,False,True,False,0
8947,297.3,308.2,1846,24.5,41,10.899999999999977,4736.160364796852,False,False,True,0
8948,297.3,308.2,1452,38.2,44,10.899999999999977,5808.427825369096,False,False,True,0
8949,297.4,308.3,1483,41.9,47,10.900000000000034,6507.0447276988825,False,False,True,0
8950,297.4,308.3,1284,60.3,50,10.900000000000034,8107.947984090681,False,True,False,0
8951,297.4,308.2,1419,50.0,52,10.800000000000011,7429.86662573986,False,True,False,0
8952,297.3,308.1,1763,28.4,54,10.800000000000011,5243.234363037269,False,True,False,0
8953,297.2,308.0,1478,42.5,56,10.800000000000011,6577.971417841428,False,False,True,0
8954,297.3,308.0,1518,36.0,59,10.699999999999989,5722.725177779167,False,True,False,0
8955,297.3,308.0,1447,49.0,61,10.699999999999989,7424.944797249236,False,True,False,0
8956,297.4,308.0,1355,55.1,63,10.600000000000023,7818.429277111358,False,False,True,0
8957,297.4,308.1,1348,57.4,66,10.700000000000045,8102.711996334698,False,True,False,0
8958,297.4,308.1,1348,53.7,68,10.700000000000045,7580.411745699884,False,True,False,0
8959,297.4,308.1,1734,27.7,70,10.700000000000045,5029.878333956473,False,False,True,0
8960,297.3,308.0,1420,46.5,73,10.699999999999989,6914.645430551134,False,True,False,0
8961,297.3,307.9,1797,24.7,75,10.599999999999966,4648.080578765706,False,True,False,0
8962,297.3,308.0,1403,45.0,77,10.699999999999989,6611.481739479719,False,False,True,0
8963,297.3,307.9,1628,30.2,80,10.599999999999966,5148.609592311144,False,True,False,0
8964,297.2,307.9,1687,30.4,82,10.699999999999989,5370.531697360727,False,False,True,0
8965,297.2,307.9,1456,44.9,85,10.699999999999989,6845.991159094686,False,False,True,0
8966,297.1,307.9,1496,44.7,88,10.799999999999955,7002.735688557792,False,True,False,0
8967,297.1,307.8,1636,30.3,90,10.699999999999989,5191.042037085631,False,True,False,0
8968,297.1,307.8,1536,40.4,92,10.699999999999989,6498.321572097414,False,True,False,0
8969,297.1,307.8,1454,50.6,94,10.699999999999989,7704.483711565657,False,True,False,0
8970,297.0,307.8,1396,50.0,96,10.800000000000011,7309.438907352252,False,True,False,0
8971,297.0,307.6,1575,37.4,98,10.600000000000023,6168.517175323558,False,True,False,0
8972,296.9,307.6,1514,35.7,100,10.700000000000045,5660.081820266587,False,True,False,0
8973,296.8,307.4,1455,49.9,102,10.599999999999966,7603.125460585337,False,False,True,0
8974,296.8,307.4,1549,48.3,105,10.599999999999966,7834.786502861049,False,True,False,0
8975,296.8,307.5,1474,42.4,107,10.699999999999989,6544.733367566448,False,True,False,0
8976,296.7,307.4,1661,34.2,109,10.699999999999989,5948.731353278417,True,False,False,0
8977,296.7,307.4,1535,34.6,114,10.699999999999989,5561.77091416025,False,True,False,0
8978,296.9,307.5,1556,31.2,116,10.600000000000023,5083.850895745146,False,False,True,0
8979,296.9,307.6,1435,45.0,119,10.700000000000045,6762.27818685203,False,True,False,0
8980,296.9,307.5,1332,51.1,121,10.600000000000023,7127.771076170666,False,False,True,0
8981,297.0,307.6,1513,42.4,124,10.600000000000023,6717.897954632317,False,True,False,0
8982,297.0,307.7,1502,39.4,126,10.699999999999989,6197.189444275321,False,True,False,0
8983,297.0,307.7,1315,60.1,128,10.699999999999989,8276.159326739391,False,True,False,0
8984,297.0,307.7,1261,51.1,130,10.699999999999989,6747.8373326210285,False,False,True,0
8985,297.1,307.8,1406,60.4,133,10.699999999999989,8893.052932173794,False,True,False,0
8986,297.1,307.8,1584,42.3,135,10.699999999999989,7016.5586962335865,False,True,False,0
8987,297.1,307.8,1443,43.9,137,10.699999999999989,6633.75563139367,False,False,True,0
8988,297.2,307.9,1580,35.8,140,10.699999999999989,5923.368228588434,False,True,False,0
8989,297.2,307.9,1825,24.6,142,10.699999999999989,4701.393406097125,False,True,False,0
8990,297.2,307.9,1469,48.2,144,10.699999999999989,7414.766037051606,False,True,False,0
8991,297.2,307.9,1493,38.4,146,10.699999999999989,6003.709224716237,False,True,False,0
8992,297.3,308.0,1598,29.4,148,10.699999999999989,4919.859759227759,False,False,True,0
8993,297.2,307.9,1450,37.2,151,10.699999999999989,5648.583591154448,True,False,False,0
8994,297.2,307.9,1632,37.5,156,10.699999999999989,6408.849013323178,False,False,True,0
8995,297.1,307.9,1980,20.3,159,10.799999999999955,4209.105837279604,False,False,True,0
8996,297.2,308.0,1474,43.7,162,10.800000000000011,6745.39736232674,False,True,False,0
8997,297.2,307.9,1540,37.1,164,10.699999999999989,5983.058489006641,False,True,False,0
8998,297.1,307.9,1609,38.9,166,10.799999999999955,6554.4199449150165,False,False,True,0
8999,297.1,308.0,1467,42.8,169,10.899999999999977,6575.10209655115,False,True,False,0
9000,297.1,307.9,1492,39.4,171,10.799999999999955,6155.929860758175,False,True,False,0
9001,297.0,307.9,1493,46.1,173,10.899999999999977,7207.578001547359,False,True,False,0
9002,297.0,307.8,1500,39.9,175,10.800000000000011,6267.477343911637,False,True,False,0
9003,297.1,307.8,1477,36.6,177,10.699999999999989,5660.961466209592,False,True,False,0
9004,297.1,307.9,1342,49.1,179,10.799999999999955,6900.215048295645,False,True,False,0
9005,297.1,307.8,1538,34.3,181,10.699999999999989,5524.323129729459,False,False,True,0
9006,297.2,307.9,1337,58.1,184,10.699999999999989,8134.599161768634,False,True,False,0
9007,297.3,307.9,1417,41.8,186,10.599999999999966,6202.61392759052,False,True,False,0
9008,297.4,308.0,1383,46.2,188,10.600000000000023,6691.026865468613,False,True,False,0
9009,297.4,308.0,1440,42.4,190,10.600000000000023,6393.769368585947,False,False,True,0
9010,297.3,307.9,1579,34.4,193,10.599999999999966,5688.125770687631,False,True,False,0
9011,297.2,307.9,1441,40.0,195,10.699999999999989,6036.046685097189,False,True,False,0
9012,297.2,307.9,1530,35.9,197,10.699999999999989,5751.941989457552,False,False,True,0
9013,297.2,308.0,1705,26.0,200,10.800000000000011,4642.226744454518,False,True,False,0
9014,297.2,308.0,1435,43.0,202,10.800000000000011,6461.732489658606,True,False,False,0
9015,297.2,308.1,1340,61.3,207,10.900000000000034,8601.890125039092,False,False,True,1
9016,297.2,308.1,1431,49.7,210,10.900000000000034,7447.742287938786,False,True,False,1
9017,297.3,308.2,1396,52.7,212,10.899999999999977,7704.148608349273,False,True,False,1
9018,297.3,308.1,1369,52.0,214,10.800000000000011,7454.78992745834,False,False,True,0
9019,297.3,308.1,1615,35.4,217,10.800000000000011,5986.9331199460685,False,True,False,1
9020,297.2,308.1,1662,31.3,0,10.900000000000034,5447.584493177773,False,True,False,0
9021,297.3,308.2,1553,33.5,2,10.899999999999977,5448.097619977859,False,True,False,0
9022,297.4,308.2,1536,34.6,4,10.800000000000011,5565.394217687391,False,False,True,0
9023,297.4,308.3,1548,46.6,7,10.900000000000034,7554.148031115873,False,True,False,0
9024,297.4,308.3,1706,30.9,9,10.900000000000034,5520.343779034912,False,True,False,0
9025,297.4,308.3,1366,45.5,11,10.900000000000034,6508.646939952214,False,True,False,0
9026,297.5,308.4,1440,35.9,13,10.899999999999977,5413.592460665931,False,True,False,0
9027,297.5,308.4,1685,28.1,15,10.899999999999977,4958.323325283211,False,False,True,0
9028,297.4,308.3,1444,44.0,18,10.900000000000034,6653.474361282703,False,False,True,0
9029,297.4,308.3,1395,48.7,21,10.900000000000034,7114.293643686766,False,True,False,0
9030,297.4,308.3,1483,38.8,23,10.900000000000034,6025.61659748727,False,True,False,0
9031,297.5,308.4,1403,44.3,25,10.899999999999977,6508.636467976701,False,False,True,0
9032,297.5,308.4,1793,23.9,28,10.899999999999977,4487.524250216244,True,False,False,0
9033,297.4,308.3,1723,28.8,33,10.900000000000034,5196.445576449805,False,True,False,0
9034,297.4,308.2,1386,41.0,35,10.800000000000011,5950.804804429786,False,True,False,0
9035,297.4,308.2,1585,46.2,37,10.800000000000011,7668.313508147326,True,False,False,0
9036,297.3,308.1,1731,27.7,42,10.800000000000011,5021.17612230603,False,False,True,0
9037,297.3,308.3,1519,37.7,45,11.0,5996.912912608972,False,True,False,0
9038,297.3,308.2,1896,24.4,47,10.899999999999977,4844.587199247748,False,True,False,0
9039,297.3,308.3,2358,14.9,49,11.0,3679.2448203251506,False,True,False,0
9040,297.3,308.3,1341,51.9,51,11.0,7288.275044842568,False,False,True,0
9041,297.3,308.3,1550,37.0,54,11.0,6005.677956112488,False,True,False,0
9042,297.3,308.3,1309,61.5,56,11.0,8430.30680627553,False,True,False,0
9043,297.3,308.4,1599,32.9,58,11.099999999999966,5509.0026295554535,False,False,True,0
9044,297.4,308.4,1343,40.0,61,11.0,5625.545245028123,False,True,False,0
9045,297.4,308.4,1378,39.9,63,11.0,5757.722519940157,False,True,False,0
9046,297.4,308.4,1603,34.6,65,11.0,5808.155554005785,False,True,False,0
9047,297.4,308.4,1664,28.1,67,11.0,4896.528197787099,False,True,False,0
9048,297.3,308.4,1488,37.4,69,11.099999999999966,5827.780036115209,False,True,False,0
9049,297.3,308.4,1370,50.5,71,11.099999999999966,7245.036257953661,False,False,True,0
9050,297.3,308.5,1545,34.3,74,11.199999999999989,5549.466342933689,False,True,False,0
9051,297.4,308.5,1566,31.4,76,11.100000000000023,5149.321686645957,False,False,True,0
9052,297.4,308.6,1820,24.6,79,11.200000000000045,4688.512876217407,False,True,False,0
9053,297.4,308.6,1901,22.1,81,11.200000000000045,4399.496824062659,False,False,True,0
9054,297.4,308.5,1638,32.2,84,11.100000000000023,5523.296876129288,False,False,True,0
9055,297.3,308.4,1521,38.2,87,11.099999999999966,6084.4481559134965,False,False,True,0
9056,297.3,308.4,1864,23.1,90,11.099999999999966,4509.065103844358,True,False,False,0
9057,297.3,308.3,1430,41.9,95,11.0,6274.4935675046545,False,True,False,0
9058,297.3,308.4,1686,34.5,97,11.099999999999966,6091.23399604525,False,False,True,0
9059,297.2,308.3,1326,57.2,100,11.100000000000023,7942.700210511858,False,False,True,0
9060,297.2,308.3,1805,25.6,103,11.100000000000023,4838.890444569239,False,True,False,0
9061,297.2,308.3,1453,45.8,105,11.100000000000023,6968.827431850045,True,False,False,0
9062,297.2,308.4,1863,26.0,110,11.199999999999989,5072.41549848608,False,False,True,0
9063,297.2,308.3,1576,35.3,113,11.100000000000023,5825.853192621007,False,True,False,0
9064,297.2,308.3,1419,39.7,115,11.100000000000023,5899.31410083745,False,True,False,0
9065,297.2,308.4,1833,25.2,117,11.199999999999989,4837.173040585276,False,True,False,0
9066,297.2,308.4,2182,17.3,119,11.199999999999989,3953.0241481099883,True,False,False,0
9067,297.2,308.3,1656,30.3,124,11.100000000000023,5254.5022086881445,False,True,False,0
9068,297.1,308.2,1351,56.6,126,11.099999999999966,8007.563626832976,False,True,False,0
9069,297.1,308.2,1790,30.3,128,11.099999999999966,5679.685358424987,True,False,False,0
9070,297.2,308.2,1678,28.1,133,11.0,4937.724949451173,False,False,True,0
9071,297.1,308.2,1427,45.2,136,11.099999999999966,6754.466093120103,False,True,False,0
9072,297.0,308.1,1429,54.0,138,11.100000000000023,8080.804623563666,False,True,False,0
9073,297.2,308.1,1770,27.2,140,10.900000000000034,5041.6278904809,True,False,False,0
9074,297.2,308.1,1689,31.2,145,10.900000000000034,5518.395991589687,False,True,False,0
9075,297.2,308.1,1554,41.3,147,10.900000000000034,6720.9348275307875,False,False,True,0
9076,297.3,308.1,1506,36.0,150,10.800000000000011,5677.486243567474,False,True,False,0
9077,297.2,308.1,1474,44.3,152,10.900000000000034,6838.011513754567,False,True,False,0
9078,297.3,308.1,1762,26.1,154,10.800000000000011,4815.873042393938,False,True,False,0
9079,297.3,308.1,1566,35.7,156,10.800000000000011,5854.483573670724,False,True,False,0
9080,297.3,308.1,1554,42.4,158,10.800000000000011,6899.942776932333,True,False,False,0
9081,297.2,308.0,1869,25.4,163,10.800000000000011,4971.31904689356,False,True,False,0
9082,297.3,308.0,1527,35.1,165,10.699999999999989,5612.738018976988,False,True,False,0
9083,297.2,307.9,1309,49.6,167,10.699999999999989,6799.076708801078,False,True,False,0
9084,297.2,307.9,1541,35.7,169,10.699999999999989,5761.021192226427,False,False,True,0
9085,297.2,307.9,1326,75.4,172,10.699999999999989,10469.923004765633,False,True,False,1
9086,297.1,307.9,1365,54.0,174,10.799999999999955,7718.893149870121,True,False,False,0
9087,297.1,307.8,1428,43.7,179,10.699999999999989,6534.889710585201,False,True,False,0
9088,297.1,307.8,1681,27.6,181,10.699999999999989,4858.535870629687,False,True,False,0
9089,297.1,307.9,1662,26.9,183,10.799999999999955,4681.7898679387245,False,False,True,0
9090,297.2,307.9,1989,20.3,186,10.699999999999989,4228.238136539967,False,True,False,0
9091,297.2,307.9,1747,29.0,188,10.699999999999989,5305.416953627323,False,False,True,0
9092,297.2,308.0,1765,31.1,191,10.800000000000011,5748.224438150804,False,False,True,0
9093,297.3,308.1,1568,34.4,194,10.800000000000011,5648.499815350352,False,True,False,0
9094,297.3,308.1,1709,30.6,196,10.800000000000011,5476.361481884655,False,False,True,0
9095,297.3,308.1,1370,58.8,199,10.800000000000011,8435.804593419312,False,False,True,0
9096,297.3,308.1,1458,45.7,202,10.800000000000011,6977.540115476003,False,True,False,0
9097,297.2,308.1,1712,30.9,204,10.900000000000034,5539.758821634097,False,True,False,0
9098,297.3,308.1,1642,36.9,206,10.800000000000011,6344.949018749161,False,True,False,0
9099,297.3,308.1,1468,49.8,0,10.800000000000011,7655.684305679894,False,True,False,0
9100,297.3,308.1,1477,52.3,2,10.800000000000011,8089.297395703869,True,False,False,0
9101,297.3,308.2,1446,53.5,7,10.899999999999977,8101.224975811999,False,True,False,0
9102,297.3,308.2,1653,31.4,9,10.899999999999977,5435.395113681844,True,False,False,0
9103,297.3,308.3,1494,38.2,14,11.0,5976.440200483079,False,True,False,0
9104,297.3,308.2,1490,41.0,16,10.899999999999977,6397.329840260015,False,True,False,0
9105,297.4,308.3,1550,47.8,18,10.900000000000034,7758.686656815592,False,False,True,0
9106,297.3,308.2,1677,34.9,21,10.899999999999977,6128.964523814862,False,False,True,0
9107,297.4,308.3,1854,21.8,24,10.900000000000034,4232.479286622313,False,True,False,0
9108,297.5,308.5,1662,30.3,26,11.0,5273.540260168898,False,False,True,0
9109,297.5,308.6,1440,38.8,29,11.100000000000023,5850.90215804563,False,False,True,0
9110,297.5,308.6,1513,39.7,32,11.100000000000023,6290.107282992996,False,True,False,0
9111,297.6,308.6,1389,49.0,34,11.0,7127.331253199163,False,False,True,0
9112,297.6,308.6,1351,51.0,37,11.0,7215.295847499678,False,True,False,0
9113,297.6,308.6,1482,38.3,39,11.0,5943.95613244496,False,False,True,0
9114,297.6,308.6,1744,28.5,42,11.0,5204.990708467569,False,True,False,0
9115,297.6,308.7,1476,39.0,44,11.099999999999966,6028.087983708095,False,True,False,0
9116,297.6,308.6,1444,48.2,46,11.0,7288.578732132416,False,False,True,0
9117,297.6,308.7,1659,32.1,49,11.099999999999966,5576.73536716685,True,False,False,0
9118,297.6,308.7,1475,46.6,54,11.099999999999966,7197.912368149814,False,False,True,0
9119,297.6,308.6,1526,42.1,57,11.0,6727.678779760494,False,True,False,0
9120,297.4,308.4,1675,29.5,59,11.0,5174.464899850188,False,False,True,0
9121,297.4,308.4,1525,38.7,62,11.0,6180.298147774521,False,True,False,0
9122,297.3,308.3,1396,45.9,64,11.0,6710.064916949367,False,True,False,0
9123,297.4,308.4,1580,41.2,66,11.0,6816.837179269373,False,True,False,0
9124,297.4,308.5,1462,42.8,68,11.100000000000023,6552.692068955542,False,True,False,0
9125,297.4,308.4,1426,50.4,70,11.0,7526.2506883519945,False,True,False,0
9126,297.4,308.5,1569,34.2,72,11.100000000000023,5619.24111576992,False,True,False,0
9127,297.4,308.5,1477,40.7,74,11.100000000000023,6295.112887287715,False,True,False,0
9128,297.4,308.5,1761,27.2,76,11.100000000000023,5015.992494427607,False,True,False,0
9129,297.5,308.6,1486,45.9,78,11.100000000000023,7142.662225348681,False,False,True,0
9130,297.6,308.6,1664,30.1,81,11.0,5245.035542825327,False,True,False,0
9131,297.6,308.6,1576,32.7,83,11.0,5396.7535240426905,False,True,False,0
9132,297.6,308.6,1463,46.7,85,11.0,7154.673581260907,True,False,False,0
9133,297.6,308.6,1585,42.0,90,11.0,6971.194098315751,False,False,True,0
9134,297.7,308.7,1479,45.7,93,11.0,7078.03966446434,False,True,False,0
9135,297.7,308.7,1449,40.2,95,11.0,6099.904791769158,False,True,False,0
9136,297.7,308.8,1404,50.3,97,11.100000000000023,7395.434770256516,True,False,False,0
9137,297.7,308.7,1694,29.1,102,11.0,5162.202216525676,False,True,False,0
9138,297.7,308.7,1731,28.4,104,11.0,5148.065049584521,False,True,False,0
9139,297.6,308.6,1522,37.0,106,11.0,5897.1882898085205,False,True,False,0
9140,297.5,308.5,1536,36.9,108,11.0,5935.3481685741235,False,True,False,0
9141,297.5,308.5,1373,39.9,110,11.0,5736.830928793785,False,True,False,0
9142,297.5,308.5,1597,36.4,112,11.0,6087.443140909917,False,True,False,0
9143,297.6,308.5,1678,34.2,114,10.899999999999977,6009.615418904988,False,True,False,0
9144,297.6,308.5,1452,42.6,116,10.899999999999977,6477.461396877579,False,True,False,0
9145,297.5,308.5,1447,41.6,118,11.0,6303.626603378944,False,False,True,0
9146,297.6,308.5,1574,37.1,121,10.899999999999977,6115.1519881145805,False,True,False,0
9147,297.6,308.6,1528,40.0,123,11.0,6400.471432913605,False,True,False,0
9148,297.7,308.7,1688,27.2,125,11.0,4808.060948662011,False,True,False,0
9149,297.6,308.6,1393,40.4,127,11.0,5893.334602820116,False,True,False,0
9150,297.5,308.6,1429,50.5,129,11.100000000000023,7557.048768332687,False,False,True,0
9151,297.5,308.6,1347,57.0,132,11.100000000000023,8040.278078332357,False,False,True,0
9152,297.6,308.6,1553,40.5,135,11.0,6586.5060778836805,False,True,False,0
9153,297.5,308.6,1260,53.6,137,11.100000000000023,7072.353381761342,False,True,False,0
9154,297.5,308.6,1546,33.8,139,11.100000000000023,5472.109859826796,False,True,False,0
